"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"FIE00142080","60.3269","24.9603","51.0","2020-05-18","6.4","13.2","1.0"
"FIE00142080","60.3269","24.9603","51.0","2020-05-19","5.9","11.9","1.8"
"FIE00142080","60.3269","24.9603","51.0","2020-05-20","7.4","13.0","2.1"
"FIE00142080","60.3269","24.9603","51.0","2020-05-21","10.3","15.9","5.3"
"FIE00142080","60.3269","24.9603","51.0","2020-05-22","11.6","18.2","6.1"
"FIE00142080","60.3269","24.9603","51.0","2020-05-23","11.8","17.5","4.3"
"FIE00142080","60.3269","24.9603","51.0","2020-05-24","11.5","15.3","9.0"
"FIE00142080","60.3269","24.9603","51.0","2020-05-25","14.3","19.3","10.3"
"FIE00142080","60.3269","24.9603","51.0","2020-05-26","16.5","24.2","9.1"
"FIE00142080","60.3269","24.9603","51.0","2020-05-27","15.3","21.7","9.1"
"FIE00142080","60.3269","24.9603","51.0","2020-05-28","13.4","18.3","11.2"
"FIE00142080","60.3269","24.9603","51.0","2020-05-29","12.5","18.4","7.7"
"FIE00142080","60.3269","24.9603","51.0","2020-05-30","15.4","20.4","10.2"
"FIE00142080","60.3269","24.9603","51.0","2020-05-31","15.7","21.3","10.6"
"FIE00142080","60.3269","24.9603","51.0","2020-06-01","12.0","19.3","11.0"
"FIE00142080","60.3269","24.9603","51.0","2020-06-02","11.7","17.0","5.6"
"FIE00142080","60.3269","24.9603","51.0","2020-06-03","13.3","18.2","7.2"
"FIE00142080","60.3269","24.9603","51.0","2020-06-04","13.6","20.3","10.9"
"FIE00142080","60.3269","24.9603","51.0","2020-06-05","13.6","19.0","10.9"
"FIE00142080","60.3269","24.9603","51.0","2020-06-06","13.7","17.1","11.6"
"FIE00142080","60.3269","24.9603","51.0","2020-06-07","14.8","20.1","10.8"
"FIE00142080","60.3269","24.9603","51.0","2020-06-08","14.9","19.8","12.4"
"FIE00142080","60.3269","24.9603","51.0","2020-06-09","14.5","18.5","12.4"
"FIE00142080","60.3269","24.9603","51.0","2020-06-10","18.6","24.7","12.6"
"FIE00142080","60.3269","24.9603","51.0","2020-06-11","17.6","23.9","14.1"
"FIE00142080","60.3269","24.9603","51.0","2020-06-12","17.8","24.4","13.4"
"FIE00142080","60.3269","24.9603","51.0","2020-06-13","16.9","23.6","11.1"
"FIE00142080","60.3269","24.9603","51.0","2020-06-14","17.3","23.8","9.8"
"FIE00142080","60.3269","24.9603","51.0","2020-06-15","19.7","25.8","12.8"
"FIE00142080","60.3269","24.9603","51.0","2020-06-16","20.3","25.1","16.6"
"FIE00142080","60.3269","24.9603","51.0","2020-06-17","21.6","26.3","16.7"
"FIE00142080","60.3269","24.9603","51.0","2020-06-18","20.1","24.7","17.4"
"FIE00142080","60.3269","24.9603","51.0","2020-06-19","21.3","27.6","15.8"
"FIE00142080","60.3269","24.9603","51.0","2020-06-20","19.1","25.2","16.6"
"FIE00142080","60.3269","24.9603","51.0","2020-06-21","16.3","22.1","11.7"
"FIE00142080","60.3269","24.9603","51.0","2020-06-22","16.5","22.5","10.7"
"FIE00142080","60.3269","24.9603","51.0","2020-06-23","19.6","26.0","11.3"
"FIE00142080","60.3269","24.9603","51.0","2020-06-24","22.1","29.4","15.5"
"FIE00142080","60.3269","24.9603","51.0","2020-06-25","23.3","30.9","17.4"
"FIE00142080","60.3269","24.9603","51.0","2020-06-26","22.2","28.8","15.9"
"FIE00142080","60.3269","24.9603","51.0","2020-06-27","23.2","29.8","15.1"
"FIE00142080","60.3269","24.9603","51.0","2020-06-28","21.1","27.5","17.3"
"FIE00142080","60.3269","24.9603","51.0","2020-06-29","18.6","22.6","16.2"
"FIE00142080","60.3269","24.9603","51.0","2020-06-30","15.2","18.8","13.1"
"FIE00142080","60.3269","24.9603","51.0","2020-07-01","15.3","18.9","12.8"
"FIE00142080","60.3269","24.9603","51.0","2020-07-02","15.6","20.1","12.3"
"FIE00142080","60.3269","24.9603","51.0","2020-07-03","16.4","20.1","13.1"
"FIE00142080","60.3269","24.9603","51.0","2020-07-04","15.3","17.6","12.0"
"FIE00142080","60.3269","24.9603","51.0","2020-07-05","15.3","17.9","11.8"
"FIE00142080","60.3269","24.9603","51.0","2020-07-06","16.2","17.9","14.2"
"FIE00142080","60.3269","24.9603","51.0","2020-07-07","14.3","17.7","13.0"
"FIE00142080","60.3269","24.9603","51.0","2020-07-08","14.0","18.4","9.9"
"FIE00142080","60.3269","24.9603","51.0","2020-07-09","13.4","17.2","9.7"
"FIE00142080","60.3269","24.9603","51.0","2020-07-10","15.1","19.2","10.1"
"FIE00142080","60.3269","24.9603","51.0","2020-07-11","13.3","16.6","12.0"
"FIE00142080","60.3269","24.9603","51.0","2020-07-12","15.4","20.1","8.9"
"FIE00142080","60.3269","24.9603","51.0","2020-07-13","13.2","18.3","10.8"
"FIE00142080","60.3269","24.9603","51.0","2020-07-14","14.8","20.3","9.0"
"FIE00142080","60.3269","24.9603","51.0","2020-07-15","16.4","22.6","9.5"
"FIE00142080","60.3269","24.9603","51.0","2020-07-16","17.7","24.5","11.8"
"FIE00142080","60.3269","24.9603","51.0","2020-07-17","19.9","27.4","13.0"
"FIE00142080","60.3269","24.9603","51.0","2020-07-18","20.4","25.8","14.3"
"FIE00142080","60.3269","24.9603","51.0","2020-07-19","20.6","25.8","14.5"
"FIE00142080","60.3269","24.9603","51.0","2020-07-20","20.4","25.8","17.3"
"FIE00142080","60.3269","24.9603","51.0","2020-07-21","18.7","23.8","14.8"
"FIE00142080","60.3269","24.9603","51.0","2020-07-22","14.8","20.2","11.7"
"FIE00142080","60.3269","24.9603","51.0","2020-07-23","13.6","16.7","11.5"
