"STATION","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"BOM00026850","53.87","27.53","222.0","2020-10-25","9.1","12.0","7.7"
"BOM00026850","53.87","27.53","222.0","2020-10-26","9.8","13.3","7.5"
"BOM00026850","53.87","27.53","222.0","2020-10-27","9.3","11.8","8.2"
"BOM00026850","53.87","27.53","222.0","2020-10-28","11.3","14.5","8.9"
"BOM00026850","53.87","27.53","222.0","2020-11-02","5.3","6.5",
"BOM00026850","53.87","27.53","222.0","2020-11-03","6.1",,"4.6"
"BOM00026850","53.87","27.53","222.0","2020-11-04","8.2","9.0","7.3"
"BOM00026850","53.87","27.53","222.0","2020-11-05","6.8","8.2","5.6"
"BOM00026850","53.87","27.53","222.0","2020-11-06","8.3","10.7","6.3"
"BOM00026850","53.87","27.53","222.0","2020-11-07","9.1","10.1","7.7"
"BOM00026850","53.87","27.53","222.0","2020-11-08","7.3","8.3","6.7"
"BOM00026850","53.87","27.53","222.0","2020-11-09","2.7",,
"BOM00026850","53.87","27.53","222.0","2020-11-10","2.9","5.4","-2.4"
"BOM00026850","53.87","27.53","222.0","2020-11-11","4.4","5.9","3.2"
"BOM00026850","53.87","27.53","222.0","2020-11-12","2.8",,
"BOM00026850","53.87","27.53","222.0","2020-11-13","1.6","2.5",
"BOM00026850","53.87","27.53","222.0","2020-11-14","1.7","2.5","0.5"
"BOM00026850","53.87","27.53","222.0","2020-11-15","1.3",,
"BOM00026850","53.87","27.53","222.0","2020-11-16","1.7",,"0.8"
"BOM00026850","53.87","27.53","222.0","2020-11-17","-1.2",,
"BOM00026850","53.87","27.53","222.0","2020-11-18","1.9",,"-1.9"
"BOM00026850","53.87","27.53","222.0","2020-11-19","5.0",,"3.9"
"BOM00026850","53.87","27.53","222.0","2020-11-20","2.6",,
"BOM00026850","53.87","27.53","222.0","2020-11-21","0.6","1.1","-0.5"
"BOM00026850","53.87","27.53","222.0","2020-11-22","1.2",,"-0.4"
"BOM00026850","53.87","27.53","222.0","2020-11-23","4.8","5.3","2.2"
"BOM00026850","53.87","27.53","222.0","2020-11-24","4.6","6.0","3.8"
"BOM00026850","53.87","27.53","222.0","2020-11-25","5.8","7.3","4.0"
"BOM00026850","53.87","27.53","222.0","2020-11-26","2.7",,
"BOM00026850","53.87","27.53","222.0","2020-11-27","1.8","4.4","-0.4"
"BOM00026850","53.87","27.53","222.0","2020-11-28","-0.5","0.7","-2.2"
"BOM00026850","53.87","27.53","222.0","2020-11-29","0.2","0.5","-0.7"
"BOM00026850","53.87","27.53","222.0","2020-11-30","-0.4","0.0","-0.7"
"BOM00026850","53.87","27.53","222.0","2020-12-01","-1.9","-0.1",
"BOM00026850","53.87","27.53","222.0","2020-12-02","-3.1","-1.4","-6.2"
"BOM00026850","53.87","27.53","222.0","2020-12-03","-1.4","-0.4","-2.3"
"BOM00026850","53.87","27.53","222.0","2020-12-04","-0.1",,"-1.8"
"BOM00026850","53.87","27.53","222.0","2020-12-05","-0.2",,
"BOM00026850","53.87","27.53","222.0","2020-12-06","-1.8","-0.1",
"BOM00026850","53.87","27.53","222.0","2020-12-07","-6.1","-3.6","-7.6"
"BOM00026850","53.87","27.53","222.0","2020-12-08","-7.3","-5.5","-9.6"
"BOM00026850","53.87","27.53","222.0","2020-12-09","-6.8",,"-8.7"
"BOM00026850","53.87","27.53","222.0","2020-12-10","-5.9",,"-8.1"
"BOM00026850","53.87","27.53","222.0","2020-12-11","-0.7","1.1","-4.3"
"BOM00026850","53.87","27.53","222.0","2020-12-12","-3.7",,
"BOM00026850","53.87","27.53","222.0","2020-12-13","-2.7",,"-4.3"
"BOM00026850","53.87","27.53","222.0","2020-12-14","0.0","0.5","-1.8"
"BOM00026850","53.87","27.53","222.0","2020-12-15","-1.3",,
"BOM00026850","53.87","27.53","222.0","2020-12-16","-0.2",,"-2.4"
"BOM00026850","53.87","27.53","222.0","2020-12-17","1.4","2.9","0.4"
"BOM00026850","53.87","27.53","222.0","2020-12-18","0.9",,"0.5"
"BOM00026850","53.87","27.53","222.0","2020-12-19","2.2","2.6","1.2"
"BOM00026850","53.87","27.53","222.0","2020-12-20","-0.6",,
"BOM00026850","53.87","27.53","222.0","2020-12-21","-1.8","-1.4","-2.1"
"BOM00026850","53.87","27.53","222.0","2020-12-22","-1.4","0.0","-2.1"
"BOM00026850","53.87","27.53","222.0","2020-12-23","-0.1","2.5","-2.1"
"BOM00026850","53.87","27.53","222.0","2020-12-24","0.8","1.5","-0.1"
"BOM00026850","53.87","27.53","222.0","2020-12-25","1.2","3.2",
"BOM00026850","53.87","27.53","222.0","2020-12-26","-0.3","0.2","-1.6"
"BOM00026850","53.87","27.53","222.0","2020-12-27","-1.0","0.0",
